customer_id,name,email,phone,registration_date,age,gender,location,country,customer_segment,preferred_category
CUST_000408,Melanie Oliver,figueroajohn@example.net,5218462961,2025-03-07,47,Other,West Stevenside,United Arab Emirates,Gold,Electronics
CUST_000409,Ashley White,lowerysandra@example.com,965.315.5973,2023-12-27,45,M,New Ericfort,Cameroon,Silver,Home
CUST_000410,Erica Johnson,zbrown@example.com,(873)303-0644x21214,2024-01-11,55,F,Savagehaven,Croatia,Bronze,Home
CUST_000411,Debbie Rivas,jacobsonroy@example.com,(735)867-7826,2025-01-28,73,F,North Jennifer,Mozambique,Gold,Clothing
CUST_000412,Erica Downs,alexis72@example.com,816-448-0727x91033,2024-08-19,39,M,West Jason,Comoros,Bronze,Sports
CUST_000413,Laura Smith,allen48@example.org,001-477-966-5586x851,2024-04-15,58,M,New Brooke,Mauritius,Silver,Books
CUST_000414,Dustin Keller,swalters@example.net,311-910-9617,2024-06-08,40,Other,Lake Kellychester,Croatia,Silver,Clothing
CUST_000415,Jesse James,melissasampson@example.com,566.205.3844x446,2025-03-26,24,M,Johnsontown,Cape Verde,Gold,Clothing
CUST_000416,Sara Stone,matthew96@example.org,+1-863-496-0962,2024-03-27,29,Other,Zacharychester,Djibouti,Silver,Electronics
CUST_000417,Robert Gordon,ocameron@example.com,+1-425-231-1060,2024-08-31,29,Other,New Patrickberg,Korea,Platinum,Home
CUST_000418,Paula Lopez,kennethnichols@example.org,001-364-304-1209x1179,2023-09-18,66,Other,Patricialand,Belarus,Platinum,Sports
CUST_000419,Isaiah Massey MD,apope@example.org,213.366.5722x4029,2025-05-20,59,Other,Timothyside,Albania,Gold,Books
CUST_000420,Patrick House,catherineherrera@example.net,923.551.3052x31244,2025-05-03,27,F,Jeanport,Lao People's Democratic Republic,Bronze,Home
CUST_000421,Kathleen Hunt,qnielsen@example.org,946.819.9423,2025-03-13,46,Other,Carlsonview,Suriname,Gold,Books
CUST_000422,Brian Reyes,ashleybrooks@example.net,772-808-4964,2023-06-28,55,M,Port Marcus,Somalia,Gold,Sports
CUST_000423,David Lewis,nathan51@example.org,505-337-9538x16493,2024-07-21,22,F,New Patriciachester,Pitcairn Islands,Platinum,Home
CUST_000424,Emily Flores,brandonsnyder@example.org,261-617-2959x639,2023-06-20,20,M,South Justinfurt,Argentina,Gold,Books
CUST_000425,Tamara Williams,jonescody@example.com,001-644-955-6185x7906,2024-06-01,22,Other,Port Nathanielville,Antarctica (the territory South of 60 deg S),Bronze,Sports
CUST_000426,Roger Taylor,michelle63@example.org,235-680-0401,2023-07-31,56,Other,Haileyfurt,Faroe Islands,Platinum,Home
CUST_000427,Tammy Silva,martinezmichelle@example.net,(671)688-3977x45731,2024-11-08,55,Other,Angelicabury,Palestinian Territory,Bronze,Home
CUST_000428,Savannah Neal,bonillabrian@example.org,+1-937-463-7153x98854,2025-02-15,76,Other,East Jefferystad,Hungary,Silver,Books
CUST_000429,Shawna Palmer,rlopez@example.com,(249)912-7113,2023-10-21,56,F,South Dorothymouth,Guinea,Silver,Electronics
CUST_000430,Timothy Miller,zlewis@example.net,(885)407-4510x66343,2024-08-14,46,M,Stoneville,Pitcairn Islands,Gold,Electronics
CUST_000431,David Rodriguez,brownaustin@example.com,818.314.3966,2023-11-14,50,Other,Tylerburgh,Solomon Islands,Silver,Electronics
CUST_000432,Mark Mccarthy,jessica12@example.net,001-497-243-2512x257,2024-10-05,33,Other,Cookburgh,Estonia,Platinum,Home
CUST_000433,Carolyn Wolf,wheelertara@example.net,5734710094,2024-12-09,51,Other,North Kevinmouth,Korea,Silver,Books
CUST_000434,Gregory Gardner DDS,michael05@example.com,001-458-797-1480x263,2024-06-04,41,F,New Joyce,Jersey,Platinum,Home
CUST_000435,Patrick Lee,rfowler@example.net,+1-287-782-4556x96443,2025-02-05,67,F,South Laurashire,Somalia,Bronze,Books
CUST_000436,Donna Montes,jho@example.com,+1-228-549-8247x41407,2023-12-30,22,F,North Tracytown,Jersey,Bronze,Sports
CUST_000437,Roy Williams,michaelcampbell@example.net,+1-782-514-2369x14307,2025-01-20,61,F,Hendersonville,Uganda,Gold,Books
CUST_000438,Eric Collins,ushelton@example.net,(334)626-8344,2024-07-25,64,Other,Gardnerfurt,Slovenia,Silver,Books
CUST_000439,Jessica Taylor,gbenson@example.net,001-857-356-7667x080,2024-12-10,23,Other,Kristinshire,Malaysia,Silver,Books
CUST_000440,Marc Yoder,brian62@example.com,+1-907-787-0104x15914,2025-02-27,37,Other,Lake Brendahaven,Saint Vincent and the Grenadines,Platinum,Clothing
CUST_000441,Meredith Black,rtaylor@example.net,(244)407-9311,2024-08-21,56,Other,New Collinborough,Bosnia and Herzegovina,Bronze,Books
CUST_000442,Ross Wallace,howekevin@example.com,(438)249-7916,2023-10-20,53,F,East William,Reunion,Gold,Clothing
CUST_000443,Karen Roberts,haleytrevor@example.net,866-217-6620x471,2024-08-04,60,Other,Lake Debramouth,Armenia,Bronze,Home
CUST_000444,Heather Taylor,khill@example.com,483.658.6812x25957,2024-12-31,50,F,Sandraland,United States Virgin Islands,Bronze,Books
CUST_000445,Karen Estes,barbarapennington@example.net,542.359.9599x61002,2024-10-05,37,M,Villafort,Gibraltar,Silver,Books
CUST_000446,Vicki Stokes,danielgilmore@example.net,(461)709-4101x7590,2023-08-24,78,F,Grayshire,Moldova,Silver,Clothing
CUST_000447,David Kim,jeremiah26@example.net,719.801.3020,2024-07-26,26,M,West Jacobhaven,Luxembourg,Bronze,Books
CUST_000448,Daniel Carey,michael82@example.org,566.219.1284x117,2024-08-19,72,M,Andrewport,Uzbekistan,Bronze,Books
CUST_000449,Jeanette Howard,tammyjones@example.net,389.984.6908,2025-04-21,74,Other,Deniseton,Guadeloupe,Silver,Sports
CUST_000450,Curtis Barron,tayloramy@example.net,903-471-9905x16991,2023-12-21,42,M,North Austinhaven,Czech Republic,Silver,Clothing
CUST_000451,Jessica Turner,andrewbrown@example.org,+1-496-808-7066,2024-10-31,71,Other,North Samuel,Ukraine,Silver,Home
CUST_000452,Stephanie Bell,samuel03@example.org,590-236-8900,2023-08-02,20,F,South Henry,Aruba,Gold,Clothing
CUST_000453,Lance Zamora,david67@example.net,911-648-3753,2025-04-25,80,F,Mistybury,Malta,Gold,Home
CUST_000454,Emma Weaver,brownrachel@example.net,+1-774-413-2834x831,2023-07-03,32,Other,Lake Scott,Serbia,Silver,Books
CUST_000455,Brian Porter,nelsonbrianna@example.com,904-296-7066,2023-11-18,79,F,Lopezchester,Martinique,Silver,Books
CUST_000456,Eric Weaver,sharon95@example.com,001-993-805-9660x18648,2024-07-29,61,Other,Franciscofurt,Lao People's Democratic Republic,Platinum,Home
CUST_000457,Tammy Anderson,campbellfelicia@example.com,638-745-9609,2023-12-20,67,F,Kimberlytown,British Virgin Islands,Platinum,Sports
CUST_000458,Matthew Huff,scottsmith@example.org,705.378.3609x149,2024-04-23,51,F,Katieview,Eritrea,Silver,Clothing
CUST_000459,Bethany Mccoy,monicadouglas@example.org,502-287-9508,2025-05-02,69,Other,Theresatown,Philippines,Silver,Books
CUST_000460,Sarah Fernandez,burkemichael@example.org,471.281.3359x56164,2024-01-31,21,Other,Matthewchester,Ukraine,Platinum,Books
CUST_000461,Julie Beltran,martinbradley@example.org,001-701-593-5889,2024-03-09,53,M,Lake Jessicafurt,Serbia,Bronze,Books
CUST_000462,Mrs. Angela Walls MD,hryan@example.net,6975887543,2024-02-02,23,M,Jerrymouth,San Marino,Gold,Home
CUST_000463,Melissa Wallace,wcox@example.net,415.679.3763x92836,2025-01-08,75,Other,Leeland,Ireland,Silver,Home
CUST_000464,William Johnston,rachelwalter@example.org,(816)248-7120,2024-10-23,23,M,East Zacharyhaven,Uruguay,Platinum,Books
CUST_000465,Jay Anderson,jenniferwilson@example.com,001-999-810-1576,2024-01-04,77,M,Gravesburgh,Saint Kitts and Nevis,Platinum,Electronics
CUST_000466,Sydney Zuniga,hernandezalan@example.net,(976)757-2894x134,2023-07-12,43,Other,Mitchellfurt,Ghana,Gold,Clothing
CUST_000467,Tiffany Williams,russellramirez@example.net,315-542-1447x73244,2024-10-06,42,M,North Jamie,Taiwan,Gold,Clothing
CUST_000468,Caroline George,moyeramber@example.org,4709534967,2024-01-08,19,F,Lake Jasmineville,Kenya,Bronze,Books
CUST_000469,Katherine Miller,victoriadennis@example.org,(713)215-2854x781,2024-04-18,68,M,Jamesside,Panama,Silver,Electronics
CUST_000470,Lori Avery,sanchezbrenda@example.org,+1-234-872-7274x23183,2023-07-26,36,F,Lake Gregory,Italy,Silver,Home
CUST_000471,Lisa Welch,danawashington@example.net,(943)647-7695,2023-08-16,46,Other,Port Kathrynchester,Kiribati,Bronze,Electronics
CUST_000472,Matthew Wilson,qhuber@example.org,(562)877-9630x448,2023-07-21,19,F,Josemouth,Isle of Man,Silver,Clothing
CUST_000473,Jeremy Ross,adamsjessica@example.com,+1-704-476-3928x3199,2024-08-22,53,Other,Lake Andrewfurt,Bermuda,Platinum,Electronics
CUST_000474,Felicia Gomez,penaapril@example.com,+1-732-886-3425,2023-11-11,67,F,North Barry,Angola,Silver,Books
CUST_000475,Kelsey Mason,swilliams@example.com,6333041662,2023-08-01,25,M,Smithside,Netherlands,Silver,Home
CUST_000476,Anna Chapman,mlee@example.com,868-304-4731x49764,2023-11-16,58,Other,Hoffmanfort,Finland,Platinum,Electronics
CUST_000477,Kim Sanchez,kaiserjessica@example.com,001-681-773-9063x75791,2023-09-20,25,F,North Annborough,Tonga,Bronze,Sports
CUST_000478,Linda Miller,ejensen@example.net,001-893-207-4645x2059,2023-12-20,54,M,Port Anna,Liechtenstein,Silver,Books
CUST_000479,Emily Pearson,steven78@example.net,001-911-361-6202x8123,2023-07-05,45,M,Simpsonhaven,Libyan Arab Jamahiriya,Gold,Clothing
CUST_000480,Shane Barnes,phillipsryan@example.com,001-748-659-5922x4839,2024-05-17,54,F,West Sara,Saint Helena,Silver,Electronics
CUST_000481,Tanya Martin DDS,asmith@example.org,(971)704-3318,2023-08-15,51,F,Wheelerland,Guernsey,Bronze,Sports
CUST_000482,Sophia Cooper,reillyjoshua@example.com,001-345-496-4883,2023-08-21,52,Other,West Gregory,Mongolia,Bronze,Home
CUST_000483,Robert Matthews,xrivera@example.net,+1-449-473-2033x192,2024-05-19,73,F,West Christianton,Burundi,Bronze,Home
CUST_000484,Jessica Ortega,kevin13@example.net,(666)475-4858x1932,2025-02-09,80,F,Henryview,Poland,Gold,Electronics
CUST_000485,Steven Pearson,anthonydiaz@example.com,001-556-239-8365x20375,2024-08-08,40,M,Clintonstad,United States Virgin Islands,Gold,Clothing
CUST_000486,Thomas Lawson,hollanddarlene@example.com,9444090797,2024-05-18,64,Other,North Mikeberg,Romania,Bronze,Sports
CUST_000487,Shelby Anderson,hflowers@example.org,705.218.4390x552,2025-04-24,65,F,Butlerton,Bahrain,Silver,Electronics
CUST_000488,Philip Hernandez,christopher70@example.com,+1-938-362-0448x515,2024-07-24,40,Other,Davisland,Cocos (Keeling) Islands,Gold,Clothing
CUST_000489,Charlene Garza,wangkristina@example.org,+1-657-413-4324x0642,2024-07-24,71,Other,Perezborough,Faroe Islands,Platinum,Home
CUST_000490,Cassandra Phillips,fbaker@example.com,001-455-587-2096,2025-06-02,58,M,Reedport,Cote d'Ivoire,Silver,Electronics
CUST_000491,Warren Arnold,christopher34@example.org,840.218.2727x955,2024-01-28,63,F,Lake Michaeltown,Cayman Islands,Bronze,Books
CUST_000492,George Wong,lopezmichael@example.org,582.607.9799x667,2024-11-16,30,M,Timothyfurt,French Southern Territories,Silver,Electronics
CUST_000493,Timothy Young,fisherkim@example.net,(790)228-2498x3922,2025-05-16,38,F,Lauraberg,Spain,Platinum,Sports
CUST_000494,James Murray,jamesjackson@example.com,723-236-1328,2024-05-20,48,F,Coryside,Poland,Bronze,Clothing
CUST_000495,Daniel Kennedy,tguerra@example.org,001-716-925-2654x69681,2024-10-08,36,F,East Nicoleburgh,Seychelles,Bronze,Books
CUST_000496,Jack Mason,bishopkaren@example.org,+1-832-473-0346x1562,2024-01-01,35,M,Leonardfort,Antigua and Barbuda,Gold,Home
CUST_000497,Troy White,gfleming@example.com,851-960-2529,2023-06-15,74,F,Hendersonton,Gabon,Platinum,Home
CUST_000498,Patrick Wilson,xshaw@example.com,001-758-651-2686x120,2023-10-29,39,M,Grahammouth,Finland,Platinum,Home
CUST_000499,Sean Stevens,smallgina@example.com,(254)308-4245x60754,2024-02-23,41,Other,New Joannabury,China,Gold,Electronics
CUST_000500,Brandon Acosta,rjordan@example.com,393.889.7015x502,2024-06-15,64,F,West Saraport,Jamaica,Bronze,Home
CUST_000501,Clinton Francis,copelandryan@example.org,794.949.8830,2023-11-11,56,M,Hillburgh,Falkland Islands (Malvinas),Gold,Books
CUST_000502,Amber Ross,erikanelson@example.com,306.524.4795,2023-11-18,24,M,Jeffreyport,Saint Lucia,Gold,Books
CUST_000503,Samantha Matthews,amber78@example.org,255-357-2773x82646,2024-09-10,37,F,Christopherhaven,Heard Island and McDonald Islands,Platinum,Clothing
CUST_000504,Paul Hayes,njohnson@example.net,(995)596-6048,2024-03-07,62,F,South Catherine,Thailand,Gold,Home
CUST_000505,James Lewis,duncangregory@example.org,001-868-565-3694x55158,2025-02-23,20,Other,Shermanport,Sweden,Gold,Sports
CUST_000506,Brooke Marks,iroberts@example.com,001-372-816-9666x30932,2025-04-28,45,F,Chelseaburgh,Montenegro,Bronze,Electronics
CUST_000507,Melinda Crane,paulnicole@example.net,(688)332-7532x7352,2025-03-21,60,Other,New Steven,Ecuador,Platinum,Books
CUST_000508,Jill Allen,teresaporter@example.org,+1-352-837-1006x876,2025-05-06,50,Other,Lake Kimberlyside,Rwanda,Silver,Electronics
CUST_000509,John Barber,lisa05@example.com,001-887-761-1249x125,2023-09-18,27,Other,Port Timothy,Estonia,Platinum,Electronics
CUST_000510,Martin Jones,wgoodwin@example.com,247-557-4949x02284,2025-03-11,26,M,Jenniferport,Western Sahara,Silver,Books
CUST_000511,Latoya Torres,jnunez@example.net,001-422-294-6430x394,2023-12-13,41,F,Woodsburgh,Guatemala,Bronze,Sports
CUST_000512,Laurie Mason,nicholas72@example.net,327.560.1534x3324,2024-02-22,27,Other,Hudsontown,Tajikistan,Platinum,Books
CUST_000513,Sabrina French,judithcox@example.org,(515)581-4888x1079,2023-12-11,41,F,Lake Sharon,Togo,Bronze,Sports
CUST_000514,Michael Bryant,krausejoseph@example.com,531-928-4033,2024-05-11,26,Other,West Kristyland,Congo,Gold,Home
CUST_000515,Jeremy Alvarez,danielsjason@example.com,890-696-1739x9704,2024-06-01,38,Other,West William,Malaysia,Gold,Clothing
CUST_000516,Matthew Baker,matthewbyrd@example.net,871-627-0587x7221,2023-08-15,79,M,Petersonside,Swaziland,Bronze,Clothing
CUST_000517,Richard Hines,kyletorres@example.net,414.793.9252x3622,2025-05-06,49,Other,Valdezchester,Slovakia (Slovak Republic),Platinum,Sports
CUST_000518,Crystal Baker,nathan45@example.net,(757)446-9660x606,2025-05-19,25,F,Andrewborough,Cote d'Ivoire,Gold,Home
CUST_000519,Dawn Wall,morriskrystal@example.com,+1-383-539-8741,2023-10-02,31,Other,Davidshire,Latvia,Gold,Home
CUST_000520,Theresa Harrington,twatts@example.com,649.796.0105,2024-04-22,30,M,Danielberg,Turkmenistan,Silver,Electronics
CUST_000521,Erika Rowe,jholloway@example.net,693-281-7359x8488,2023-09-17,46,M,Port Kristimouth,Timor-Leste,Platinum,Electronics
CUST_000522,Raymond Burgess,jackmcdonald@example.com,(953)244-9021x666,2025-02-03,69,Other,New Nathanielshire,Jordan,Gold,Books
CUST_000523,Toni Marks MD,vcampbell@example.net,319-918-1828,2024-08-25,63,M,Port Charles,Poland,Gold,Books
CUST_000524,Donald Hayes,debrajones@example.net,001-257-886-0694,2023-06-20,72,M,West Ronald,Eritrea,Silver,Books
CUST_000525,Lauren Saunders,mvaldez@example.net,(292)432-3421x089,2024-07-05,50,M,West Monicabury,Palestinian Territory,Bronze,Clothing
CUST_000526,Eric Coleman,jesse35@example.org,(971)960-7360,2024-03-24,68,M,Port Oscar,Suriname,Silver,Home
CUST_000527,Wayne Hunter,martinjason@example.com,001-395-956-3318x5748,2023-06-18,19,F,Larafurt,Togo,Gold,Home
CUST_000528,Isaac Collins,hamiltonmelanie@example.com,516.470.4502,2024-07-23,69,Other,New Eric,Puerto Rico,Silver,Sports
CUST_000529,Andrew Carlson,michelleguerrero@example.com,+1-262-962-2822x512,2023-11-03,74,M,Garrettview,Nigeria,Bronze,Books
CUST_000530,Richard Rivera,jjohnson@example.com,7865982210,2023-08-13,43,Other,North Tanyamouth,Israel,Platinum,Sports
CUST_000531,Kimberly Taylor,collinsterrance@example.com,(558)459-1779,2023-11-14,44,F,Port Sheri,Czech Republic,Bronze,Clothing
CUST_000532,Natalie Love,olivia13@example.org,824-757-9889x425,2024-10-02,80,F,Lake Rebeccafurt,Norfolk Island,Bronze,Home
CUST_000533,Craig White,cynthiaconley@example.org,(865)909-7753,2025-06-01,47,Other,Howellside,Kazakhstan,Gold,Clothing
CUST_000534,Douglas Mack,matthew24@example.com,387.515.8415x6082,2025-05-19,74,Other,North Andreaport,Brunei Darussalam,Silver,Clothing
CUST_000535,Elizabeth Graham,burchteresa@example.org,(283)723-0358x9298,2024-07-05,45,Other,West Erik,Pitcairn Islands,Bronze,Electronics
CUST_000536,Mark Montgomery,amberfriedman@example.com,940.764.6867,2023-09-14,51,M,Aaronview,Russian Federation,Gold,Clothing
CUST_000537,Emily Leblanc,brownrobert@example.org,623.462.6693x3513,2025-03-20,28,F,Lake Jodiberg,Costa Rica,Silver,Books
CUST_000538,Michael Hodges,walshabigail@example.net,997-437-4189,2023-07-28,78,Other,Nancyton,Hong Kong,Gold,Electronics
CUST_000539,Dawn Sims,trichards@example.net,243.381.1995x3766,2025-02-28,34,M,Meganview,United Kingdom,Gold,Clothing
CUST_000540,Jordan Barnes,tonya10@example.org,001-873-897-3964x178,2023-07-07,58,F,New Maryville,Morocco,Bronze,Sports
CUST_000541,Vincent Allen,tochoa@example.net,2575798066,2024-07-25,59,M,Lake Sonyaville,French Guiana,Silver,Clothing
CUST_000542,Rebecca Daniel,michael55@example.org,770-457-4238x856,2025-02-13,60,Other,West Michaelside,Saint Vincent and the Grenadines,Gold,Sports
CUST_000543,Tracy Stewart,craig16@example.com,+1-472-763-4755x752,2023-06-18,20,M,New Lance,Madagascar,Bronze,Electronics
CUST_000544,Kristina Sherman,raymonddominguez@example.org,819-464-2585,2025-04-10,78,Other,Port Stephanieport,Nicaragua,Gold,Clothing
CUST_000545,Angela Key,pmckenzie@example.net,(540)473-3337,2023-06-16,67,Other,North Meredith,Liberia,Platinum,Sports
CUST_000546,Jennifer Arnold,robertabbott@example.net,(396)445-4655x3585,2024-01-28,58,M,Port Amanda,Brunei Darussalam,Platinum,Sports
CUST_000547,Thomas Duke,gnichols@example.net,958.937.4907,2024-08-12,36,Other,East Andrewmouth,Monaco,Gold,Home
CUST_000548,Stephanie Woods,brycegomez@example.net,694-709-7626x374,2023-11-24,33,Other,Thomasside,Pitcairn Islands,Platinum,Books
CUST_000549,Shari Arellano,josephmichael@example.org,001-319-718-6233x92207,2023-08-11,47,M,Berryfurt,Sri Lanka,Bronze,Clothing
CUST_000550,Michael Taylor,isaac45@example.org,001-764-971-2463x351,2024-12-07,46,F,Andrewton,Moldova,Platinum,Home
CUST_000551,Jake Jackson,smithpaul@example.org,001-595-712-3972,2023-08-16,31,F,New Neil,Christmas Island,Silver,Books
CUST_000552,Michelle Hobbs,williamolsen@example.com,4904814415,2025-03-26,73,Other,Leeberg,New Zealand,Gold,Books
CUST_000553,Teresa Mcfarland,hbowers@example.net,+1-815-235-2373,2024-02-23,80,F,Cochranshire,Bolivia,Silver,Books
CUST_000554,Ann Pena,psherman@example.org,952-373-4666x6170,2024-01-28,50,Other,Lynchport,Luxembourg,Bronze,Books
CUST_000555,Patricia Townsend DDS,lopezchristopher@example.net,001-298-825-0800x4635,2024-11-27,33,F,New Nathan,Qatar,Bronze,Books
CUST_000556,Daniel Bryant,patriciajoseph@example.org,001-237-539-9006x314,2024-10-01,46,M,Traceyfurt,Sweden,Silver,Electronics
CUST_000557,Thomas Morales,donaldsanchez@example.net,569-943-4606x664,2023-12-09,21,F,Lake Heatherton,Qatar,Platinum,Sports
CUST_000558,Betty Norris,walshdarius@example.com,628-652-4648,2025-02-21,44,M,Danielville,Indonesia,Silver,Books
CUST_000559,Stacey Clements,hgonzalez@example.org,771.913.0621x1369,2024-11-27,77,Other,Harperton,Panama,Gold,Clothing
CUST_000560,Pamela Lopez,jennywilliams@example.org,(854)425-7306,2025-04-29,66,M,East Jackborough,Grenada,Platinum,Sports
CUST_000561,Jessica Savage,bridgescarolyn@example.com,+1-222-485-0116,2024-11-17,47,F,Mitchellberg,United Arab Emirates,Gold,Home
CUST_000562,David James,cervanteskayla@example.org,609.881.0796,2024-04-30,19,M,Lake Tracy,El Salvador,Platinum,Sports
CUST_000563,William Gibson,shawnsuarez@example.org,(642)464-2506,2023-07-08,47,M,Pageside,Timor-Leste,Silver,Sports
CUST_000564,James Larsen,jared66@example.com,577.567.5556x283,2024-11-08,40,M,Port Jessica,Slovenia,Bronze,Books
CUST_000565,Stephanie Kelley,tbrooks@example.org,(427)818-7496x0335,2025-04-22,49,Other,Whitemouth,Anguilla,Platinum,Books
CUST_000566,Jasmin Estrada,tonya92@example.net,(293)326-5732x7599,2025-01-02,52,M,North Alanton,Greenland,Bronze,Home
CUST_000567,Emily Winters,juliarubio@example.com,659-659-7752,2023-08-20,26,F,East Frank,British Indian Ocean Territory (Chagos Archipelago),Gold,Home
CUST_000568,Lisa Moore,rgraves@example.net,812.971.0267,2023-10-09,41,M,New Haileystad,Venezuela,Platinum,Electronics
CUST_000569,Kenneth West,wallerstacey@example.net,(551)751-2294x621,2024-01-06,54,Other,West Carriefort,Andorra,Silver,Books
CUST_000570,Leslie Frey,melissa38@example.com,907.352.0344x76504,2024-02-05,53,F,East Monicatown,Saint Pierre and Miquelon,Bronze,Home
CUST_000571,Elizabeth Gonzalez,cjames@example.net,+1-946-655-8665x25483,2023-12-18,50,F,Sellersland,Sri Lanka,Gold,Sports
CUST_000572,Emma Hicks,johnsondavid@example.org,312.251.2931,2024-11-16,61,Other,Mollyland,Cape Verde,Bronze,Clothing
CUST_000573,Tracie Costa,kristi19@example.org,5235121106,2023-07-13,80,M,South Lukehaven,Congo,Platinum,Books
CUST_000574,Craig Travis,taylordennis@example.net,4725801234,2024-10-30,68,F,East Jacobmouth,Saudi Arabia,Gold,Clothing
CUST_000575,Carla Reid DDS,shunter@example.org,(245)838-0442x10175,2023-08-04,30,Other,Smithland,Ghana,Platinum,Sports
CUST_000576,Sydney Ward,carrolljessica@example.com,457.257.4758x339,2024-10-24,20,M,Marshallmouth,Greece,Bronze,Clothing
CUST_000577,Sarah Compton,dmelton@example.com,(826)760-2562,2023-06-17,63,F,East Brittany,Colombia,Platinum,Sports
CUST_000578,Alan Kennedy,matthew07@example.com,(848)843-3797,2025-04-29,47,M,South Tanya,Bahamas,Silver,Books
CUST_000579,Brian Benton,jfranklin@example.org,473.667.0425x49691,2024-02-11,77,Other,Lindsayberg,Heard Island and McDonald Islands,Gold,Clothing
CUST_000580,Kara Smith,robert35@example.net,457.748.5953,2024-12-29,43,Other,Lake Brittany,Dominica,Gold,Sports
CUST_000581,Danielle Elliott,edwardsnicole@example.com,001-629-451-8779x41763,2024-02-27,39,Other,South Johntown,Greece,Platinum,Sports
CUST_000582,Marc Hoffman,sue75@example.net,+1-633-599-1403,2025-01-05,37,F,Haynestown,French Southern Territories,Bronze,Books
CUST_000583,Charles Johnson,dmiller@example.org,968.629.7514x743,2023-10-04,39,Other,West Stephanie,British Virgin Islands,Bronze,Home
CUST_000584,Gabriel Woods,lesliele@example.net,7652625904,2025-03-13,55,F,Lake Jenniferberg,Luxembourg,Bronze,Sports
CUST_000585,Barry Hernandez,shelbyyoung@example.com,(851)465-1768x086,2024-07-11,48,F,Port Jaredburgh,Brazil,Silver,Electronics
CUST_000586,Sheila Perez,newmanangela@example.org,+1-837-200-3322x8556,2024-06-13,55,F,Travischester,Mexico,Silver,Sports
CUST_000587,Curtis Johnson,brandismith@example.net,295-682-6328,2023-12-18,58,Other,Williamburgh,Syrian Arab Republic,Platinum,Clothing
CUST_000588,Lawrence Cook,rachael61@example.net,570-579-8632x1061,2024-12-13,70,Other,Marissaborough,Turks and Caicos Islands,Silver,Electronics
CUST_000589,Elizabeth Ford,ashleywilkerson@example.com,980.840.3253,2024-11-14,54,Other,Joyceburgh,Uruguay,Bronze,Clothing
CUST_000590,Justin Mitchell DVM,chrisrodriguez@example.org,4903040476,2023-07-16,19,F,Lake James,Jamaica,Gold,Home
CUST_000591,Jacqueline Ramirez,evansaustin@example.org,924-673-1072x0113,2023-12-21,27,F,Brownberg,Cuba,Silver,Home
CUST_000592,Michael Johnson,dreynolds@example.com,(609)201-4473,2024-10-09,50,Other,East Hannah,Sudan,Platinum,Electronics
CUST_000593,Matthew Russo,shansen@example.com,404.751.9577,2024-09-30,63,M,Jessicaside,Cameroon,Silver,Sports
CUST_000594,Mark Russell,wwatson@example.com,(478)765-6194,2025-04-12,38,Other,Hayesside,Tokelau,Platinum,Sports
CUST_000595,Stacy Cooper,carolfernandez@example.net,(292)336-1618,2024-07-31,42,F,Sarahburgh,Saint Vincent and the Grenadines,Silver,Home
CUST_000596,Michael Rogers,nguyenmary@example.com,+1-568-963-9561,2023-09-28,76,Other,Lake Aaron,South Africa,Gold,Sports
CUST_000597,Rebecca Simpson,nealkristopher@example.com,338-613-0004x1321,2024-05-02,40,Other,South Shirleyfurt,Algeria,Gold,Sports
CUST_000598,Elizabeth Hughes,kevinharvey@example.com,+1-399-807-0755x0476,2024-10-22,48,M,Stacyfort,Anguilla,Silver,Books
CUST_000599,Victor Blake,wellsamy@example.org,717.665.3970,2024-07-14,53,F,Robinsonchester,Bhutan,Silver,Books
CUST_000600,Carl Huffman,wallssean@example.net,(374)996-8049,2023-10-12,67,F,Carterburgh,Armenia,Silver,Home
CUST_000601,Gary Rodriguez,tanyajones@example.com,530.962.6042x3597,2025-01-17,38,F,North Frankberg,Saint Vincent and the Grenadines,Gold,Sports
CUST_000602,Lisa Johnson,srichardson@example.com,8858816704,2023-07-25,77,Other,West Nataliestad,Lebanon,Gold,Books
CUST_000603,Thomas Knox,davidmartin@example.net,(437)885-8471,2023-08-30,25,Other,East Jamesport,Burkina Faso,Platinum,Home
CUST_000604,Jeanette Watson,rodriguezelizabeth@example.net,404.825.3733x77731,2024-07-15,70,F,East Elizabethhaven,Cameroon,Silver,Books
CUST_000605,Andrea Palmer,knightjohn@example.com,+1-853-946-0605x6035,2024-08-23,20,F,Lake Rebecca,Lesotho,Bronze,Books
CUST_000606,Rachel Oneal,johnboyd@example.com,001-616-990-6181x20546,2024-09-24,77,F,Kevinside,Netherlands,Gold,Home
CUST_000607,Eric Fry,shughes@example.net,001-389-699-2751x758,2024-09-08,31,M,Nancyhaven,Denmark,Gold,Sports
CUST_000608,Taylor Solomon,michaeltorres@example.com,764.549.6392x43588,2025-01-10,62,F,North Jenny,Turkey,Silver,Electronics
CUST_000609,David George,isaac75@example.org,(874)897-8524x9141,2023-06-09,57,Other,Port Sarah,Vanuatu,Silver,Clothing
CUST_000610,Timothy Pierce PhD,dgonzalez@example.com,+1-279-217-6651x2215,2025-02-15,21,Other,Danielside,Ethiopia,Silver,Clothing
CUST_000611,Brendan Paul,qharris@example.net,5015594463,2024-08-31,21,M,Sarahstad,Tajikistan,Platinum,Books
